generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1763278513-8m10eZU2LQXmP3rJeale,2025-11-16 07:35:13.457,0.000044,,,,0,384,15,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,880,657,CyberKitty Transkribator,azazaz
gen-1763278513-W94EEKm70hDoQQ8dVjCs,2025-11-16 07:35:13.434,0.000053,,,,0,498,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,635,399,CyberKitty Transkribator,azazaz
gen-1763278512-owghmmpZ1kjOwGmXUTYX,2025-11-16 07:35:12.274,0.000092,,,,0,348,145,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,816,230,Transkribator,azazaz
gen-1763278512-lHS7dJgRnPi4kBiHwkBZ,2025-11-16 07:35:11.986,0.000144,,,,0,507,235,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1346,278,Transkribator,azazaz
gen-1763278511-wgUWK5wMAQfGGeyo21ln,2025-11-16 07:35:11.880,0.000161,,,,0,607,253,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1235,234,Transkribator,azazaz
gen-1763278511-ozzySuunmHbuTylqxx4m,2025-11-16 07:35:11.809,0.000046,,,,0,424,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,603,479,CyberKitty Transkribator,azazaz
gen-1763278511-2hPRQSin0L4Kobni2pyu,2025-11-16 07:35:11.697,0.000035,,,,0,319,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,526,394,CyberKitty Transkribator,azazaz
gen-1763278511-1RjTExmlEQ1lNtA4euuL,2025-11-16 07:35:11.178,0.00003,,,,0,278,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,674,410,Transkribator,azazaz
gen-1763278510-47QuDojPN4qwHPhQ7a4t,2025-11-16 07:35:10.864,0.000046,,,,0,434,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,632,426,Transkribator,azazaz
gen-1763278510-i50IuKFUxTAzbhtsz1Va,2025-11-16 07:35:10.764,0.000046,,,,0,424,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,495,402,CyberKitty Transkribator,azazaz
gen-1763278510-DpKh3hxWRAbQYIOMACWE,2025-11-16 07:35:10.602,0.000037,,,,0,319,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,578,403,CyberKitty Transkribator,azazaz
gen-1763278510-vEayGBKOiMZkRUuIq14V,2025-11-16 07:35:10.341,0.000056,,,,0,533,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,755,559,Transkribator,azazaz
gen-1763278509-leOFUUjG9tPdF2rLMcF9,2025-11-16 07:35:09.369,0.000108,,,,0,425,166,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1278,553,Transkribator,azazaz
gen-1763278509-9EPyhI11uEZfEQrokXFT,2025-11-16 07:35:09.158,0.000128,,,,0,388,223,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1236,233,Transkribator,azazaz
gen-1763278508-9S3i4bOPyZ8TVYEWAE5S,2025-11-16 07:35:08.690,0.000104,,,,0,283,191,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1262,588,Transkribator,azazaz
gen-1763278509-py229zOGCgOt4g0V7t5H,2025-11-16 07:35:08.673,0.000187,,,,0,584,322,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1524,566,Transkribator,azazaz
gen-1763278508-xLvMqeKUGeK7MnbSbdcN,2025-11-16 07:35:08.424,0.000235,,,,0,668,421,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1574,347,Transkribator,azazaz
gen-1763278508-FUae4A8xjzqiDoDnFbGI,2025-11-16 07:35:07.979,0.000034,,,,0,318,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,574,376,Transkribator,azazaz
gen-1763278507-S5NsXrxFwmQo6rIR2a4z,2025-11-16 07:35:07.060,0.000024,,,,0,214,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,627,427,Transkribator,azazaz
gen-1763278506-K0Op6zWf5jJLKL9zyOG6,2025-11-16 07:35:05.983,0.000128,,,,0,459,207,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1519,458,Transkribator,azazaz
gen-1763278505-yIYzZgPY2WWMLXcFzOuI,2025-11-16 07:35:05.558,0.000076,,,,0,359,102,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1054,392,Transkribator,azazaz
gen-1763278502-m3CFoSgtGXaLMI8ad41j,2025-11-16 07:35:02.533,0.000409,,,,0,2462,407,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5542,4284,Transkribator,azazaz
gen-1763278502-0QaKi0enRupoZ02HJt09,2025-11-16 07:35:02.462,0.000325,,,,0,1962,323,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4539,3521,Transkribator,azazaz
gen-1763278502-7z4Hk30tKdM30lxgIPeL,2025-11-16 07:35:02.011,0.000196,,,,0,1312,164,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5073,4457,Transkribator,azazaz
gen-1763278502-mjlT1ndQKE95oYpXwhSg,2025-11-16 07:35:01.977,0.0002,,,,0,1212,198,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3029,2248,Transkribator,azazaz
gen-1763278502-7L9JMdwbo51A5R4jqve5,2025-11-16 07:35:01.903,0.0001,,,,0,612,98,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2859,2455,Transkribator,azazaz
gen-1763255743-58Hgq41lSIVI082XyTMw,2025-11-16 01:15:42.629,0.000055,,,,0,495,15,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,535,325,CyberKitty Transkribator,azazaz
gen-1763255741-M3KHeISD6HBMskv8rPc1,2025-11-16 01:15:41.033,0.000055,,,,0,495,15,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,735,532,CyberKitty Transkribator,azazaz
gen-1763255737-WM4T33gZ8BZ1VN661vpH,2025-11-16 01:15:37.467,0.000524,,,,0,2491,688,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3087,252,Transkribator,azazaz
gen-1763255736-SieAcGfNBBCVQtWFpTfS,2025-11-16 01:15:36.013,0.000106,,,,0,361,175,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1091,218,Transkribator,azazaz
gen-1763255733-MX2P4QjI3ZTcS1xiqXf8,2025-11-16 01:15:33.129,0.000364,,,,0,2308,334,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2094,456,Transkribator,azazaz
gen-1763255730-nV2dp5Uwmxn7QoEdOExH,2025-11-16 01:15:30.552,0.000392,,,,0,2313,404,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2268,460,Transkribator,azazaz
gen-1763255727-Nnyv4ZmVP7pbUnPWxxI2,2025-11-16 01:15:27.407,0.000394,,,,0,2373,393,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2377,574,Transkribator,azazaz
gen-1763255724-YytEL0BbXIRsmowYR0QD,2025-11-16 01:15:24.632,0.000397,,,,0,2314,416,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2329,506,Transkribator,azazaz
gen-1763255722-tYDrT8P1O9etm4EBCa7q,2025-11-16 01:15:22.035,0.000365,,,,0,2240,353,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1918,276,Transkribator,azazaz
gen-1763255719-Vbe3sG5j3d1U6ymtCBnC,2025-11-16 01:15:19.463,0.000388,,,,0,2160,430,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2108,274,Transkribator,azazaz
gen-1763255718-ZKXGtyNuTeTZ8m5mLtjr,2025-11-16 01:15:17.845,0.001178,,,,0,11753,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,933,707,Transkribator,azazaz
gen-1763255678-2RYZxVh7xQwB0tqu2pJQ,2025-11-16 01:14:38.566,0.005793,,,,0,11361,11644,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,38595,401,Transkribator,azazaz
gen-1763255662-c8QEJzuQNk8th1bJpndP,2025-11-16 01:14:22.477,0.002862,,,,0,18462,2540,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,13220,5828,Transkribator,azazaz
gen-1763255643-ob6QVDRK9J5sOQea9CUF,2025-11-16 01:14:03.731,0.003531,,,,0,22537,3195,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,16135,6314,Transkribator,azazaz
gen-1763255643-DvCZm8z2s57AC823hlSD,2025-11-16 01:14:03.489,0.003143,,,,0,22537,2225,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,15554,7520,Transkribator,azazaz
gen-1763255643-6jRyjN3b5rPUgxQR4ba4,2025-11-16 01:14:03.390,0.003509,,,,0,22537,3140,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,16855,7241,Transkribator,azazaz
gen-1763253007-r8pFk9Ye3MHmRzgc5Uin,2025-11-16 00:30:07.436,0.001354,,,,0,8939,1151,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4246,521,Transkribator,azazaz
gen-1763252997-88zzJbrcMCihKqo3uPkq,2025-11-16 00:29:57.655,0.000055,,,,0,513,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,824,571,CyberKitty Transkribator,azazaz
gen-1763252972-JqY7iUwsK3A3y4ornoHQ,2025-11-16 00:29:31.667,0.004436,,,,0,8933,8857,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,25045,717,Transkribator,azazaz
gen-1763252947-9y6Mafj8k02ppUnkfPKT,2025-11-16 00:29:06.854,0.004299,,,,0,8810,8545,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,24117,681,Transkribator,azazaz
gen-1763252926-4YY7rXHWdUu5DtrTQsvB,2025-11-16 00:28:45.997,0.003744,,,,0,22537,3726,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,17655,7008,Transkribator,azazaz
gen-1763252926-gPVm9WcBG45xX5Wf3BtM,2025-11-16 00:28:45.957,0.003814,,,,0,22537,3902,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,17547,6417,Transkribator,azazaz
gen-1763252926-Sbw3Pj0npK3SWeK8xAZw,2025-11-16 00:28:45.861,0.000867,,,,0,4987,923,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,6964,4654,Transkribator,azazaz
gen-1763252071-UlwpFUsnU3Wq9lednau6,2025-11-16 00:14:31.225,0.000649,,,,0,3003,872,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3636,383,Transkribator,azazaz
gen-1763252033-q4fifwg8p17aaNIW7eDe,2025-11-16 00:13:53.132,0.000057,,,,0,517,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,585,365,CyberKitty Transkribator,azazaz
gen-1763252016-2u23CcH5OvjEdM3xknLV,2025-11-16 00:13:35.588,0.001474,,,,0,3157,2897,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,16636,560,Transkribator,azazaz
gen-1763252005-FQKL79NVmKJlGFRcCI1L,2025-11-16 00:13:25.014,0.001471,,,,0,3114,2899,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,9589,628,Transkribator,azazaz
gen-1763251989-CoCyH1N48uIrsraBVvet,2025-11-16 00:13:09.134,0.002673,,,,0,15312,2855,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,15248,5580,Transkribator,azazaz
gen-1763240601-KyONoXNQtCA8Uyrm5vwY,2025-11-15 21:03:21.681,0.000054,,,,0,502,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,379,261,CyberKitty Transkribator,azazaz
gen-1763240600-kEZYF0UUD3FI1t6ezFBm,2025-11-15 21:03:20.747,0.000054,,,,0,502,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,294,183,CyberKitty Transkribator,azazaz
gen-1763240597-wzJ1FagNmyfb76rgfAoA,2025-11-15 21:03:17.851,0.000323,,,,0,998,559,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2522,281,Transkribator,azazaz
gen-1763240596-8jKh4FzcAPosqAWTqgzF,2025-11-15 21:03:16.311,0.000142,,,,0,351,268,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1071,304,Transkribator,azazaz
gen-1763240594-B6kx4QX2Zr9FPElUjdrw,2025-11-15 21:03:14.476,0.000259,,,,0,1345,313,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1240,296,Transkribator,azazaz
gen-1763240592-amrAoSbZAQAAwZAgUlwc,2025-11-15 21:03:12.241,0.000339,,,,0,2009,346,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1510,481,Transkribator,azazaz
gen-1763240591-gT6HfbchByADigPLl9tY,2025-11-15 21:03:10.877,0.000297,,,,0,2948,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,513,513,Transkribator,azazaz
gen-1763240582-gEPRFfHNFRstbWT6Tqh1,2025-11-15 21:03:02.106,0.001451,,,,0,3084,2858,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,8069,414,Transkribator,azazaz
gen-1763240554-ijFN27R6o9xoaDoW99dD,2025-11-15 21:02:34.192,0.002808,,,,0,16787,2825,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,17011,6376,Transkribator,azazaz
gen-1763240382-BXbVDZ36mHJ52bDve76K,2025-11-15 20:59:42.317,0.000057,,,,0,518,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,569,569,CyberKitty Transkribator,azazaz
gen-1763240381-A7LJ9xNYYHYVjsijpov7,2025-11-15 20:59:41.073,0.000056,,,,0,512,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,372,193,CyberKitty Transkribator,azazaz
gen-1763240379-agxXsr0MIQkYTWGEPuka,2025-11-15 20:59:39.347,0.000231,,,,0,1355,241,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1390,307,Transkribator,azazaz
gen-1763240377-C75bJrM87CueLL1j7759,2025-11-15 20:59:37.395,0.00013,,,,0,1274,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,429,429,Transkribator,azazaz
gen-1763240376-I6PkWjjZ72vwoIaDX6Eo,2025-11-15 20:59:36.342,0.000144,,,,0,1434,2,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,PROHIBITED_CONTENT,content_filter,456,456,Transkribator,azazaz
gen-1763240367-k9y4qdbWltV4nRdd4drU,2025-11-15 20:59:27.287,0.001666,,,,0,12037,1158,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,8610,5118,Transkribator,azazaz
gen-1763240328-Z9sEC1L6FjArJqugE8CK,2025-11-15 20:58:47.924,0.000054,,,,0,488,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,318,179,CyberKitty Transkribator,azazaz
gen-1763240327-Ykm2JzhubeFj0Q4vIkMI,2025-11-15 20:58:47.019,0.000054,,,,0,493,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,433,402,CyberKitty Transkribator,azazaz
gen-1763240325-LfapA3dJNKOl6n9kGRYJ,2025-11-15 20:58:44.842,0.000312,,,,0,1897,307,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1623,234,Transkribator,azazaz
gen-1763240323-DORnhF7iR1Vu4omKLkwP,2025-11-15 20:58:43.608,0.000184,,,,0,1816,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,501,501,Transkribator,azazaz
gen-1763240318-mpXh7MhoVIu4ZSoHoJVm,2025-11-15 20:58:38.737,0.000882,,,,0,1973,1712,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,4286,275,Transkribator,azazaz
gen-1763240297-zqdEb2grv2lOljLjIyet,2025-11-15 20:58:16.853,0.002494,,,,0,18162,1695,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,11035,5687,Transkribator,azazaz
gen-1763238217-VgMCDXSSfh66LRL0OocH,2025-11-15 20:23:37.276,0.000056,,,,0,525,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,291,291,CyberKitty Transkribator,azazaz
gen-1763238216-tVIJKPBYPGrIzNtDkW1d,2025-11-15 20:23:35.794,0.000056,,,,0,524,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,670,525,CyberKitty Transkribator,azazaz
gen-1763238213-SeH834NMq2Ro7LFuj5qo,2025-11-15 20:23:32.776,0.000441,,,,0,2122,573,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2235,420,Transkribator,azazaz
gen-1763238211-TcS7bmR2vyINHyVUtJeE,2025-11-15 20:23:31.258,0.000204,,,,0,2020,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,494,494,Transkribator,azazaz
gen-1763238205-A1SY7hf98mmyiPnE679W,2025-11-15 20:23:24.932,0.000983,,,,0,2175,1914,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5560,541,Transkribator,azazaz
gen-1763238192-jGxlpH6BvzI7xBvMUG0O,2025-11-15 20:23:12.433,0.002462,,,,0,16962,1915,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,11778,6076,Transkribator,azazaz
gen-1763237992-TUYAQGhNUYMlzmy8vCo1,2025-11-15 20:19:52.074,0.00019,,,,0,1631,68,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,451,308,Transkribator,azazaz
gen-1763237889-RiEmG4DCdiaGsL9fOT2v,2025-11-15 20:18:09.026,0.000186,,,,0,1509,90,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,668,384,Transkribator,azazaz
gen-1763237888-AjlDSWvasJm3Kus0pIa8,2025-11-15 20:18:07.980,0.000027,,,,0,222,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,424,424,CyberKitty Transkribator,azazaz
gen-1763237886-Z3n9o9lmEe0Nnv6Ny26h,2025-11-15 20:18:06.717,0.000063,,,,0,181,113,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,786,172,Transkribator,azazaz
gen-1763237876-7RurvMiS3F48ISeC4IEM,2025-11-15 20:17:56.033,0.000014,,,,0,114,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,722,513,Transkribator,azazaz
gen-1763233147-zL6M8hTVAC74dZyDwU98,2025-11-15 18:59:07.372,0.00005,,,,0,441,17,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,559,345,CyberKitty Transkribator,azazaz
gen-1763233146-gW25jiRRIGPR4BhBpd9l,2025-11-15 18:59:06.040,0.00005,,,,0,441,17,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,596,322,CyberKitty Transkribator,azazaz
gen-1763233144-xCwaKJEoMRxe95wCTsy7,2025-11-15 18:59:03.584,0.000283,,,,0,1435,349,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1793,718,Transkribator,azazaz
gen-1763233141-Wv8MefxCADccq7nPZu1W,2025-11-15 18:59:01.618,0.000135,,,,0,1327,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,973,968,Transkribator,azazaz
gen-1763233138-rXva3YMSUMkhCiFEI0xi,2025-11-15 18:58:58.041,0.000634,,,,0,1305,1259,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2753,413,Transkribator,azazaz
gen-1763233132-YW4sMpfPJSjJOYvt0N53,2025-11-15 18:58:51.790,0.002025,,,,0,16106,1038,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,5198,4340,Transkribator,azazaz
gen-1763232806-CcqqSyYNl9rup2tbctma,2025-11-15 18:53:25.764,0.00005,,,,0,444,15,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,511,307,CyberKitty Transkribator,azazaz
gen-1763232805-nWuj1yaR0nq32PNRTGIO,2025-11-15 18:53:24.637,0.00005,,,,0,446,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,309,309,CyberKitty Transkribator,azazaz
gen-1763232803-a6PY0MBJQ6acHRnkBqQy,2025-11-15 18:53:22.514,0.000334,,,,0,1729,403,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1323,290,Transkribator,azazaz
gen-1763232801-7GK1MKFQItpBAspyZbct,2025-11-15 18:53:21.117,0.000161,,,,0,1587,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,825,578,Transkribator,azazaz
gen-1763232794-HpDIqL4OXNehjYcd36WD,2025-11-15 18:53:14.568,0.000758,,,,0,1518,1516,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5913,477,Transkribator,azazaz
gen-1763232788-muYWuruPHKigyBtxOrBW,2025-11-15 18:53:07.968,0.002339,,,,0,18210,1296,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,6137,3425,Transkribator,azazaz
gen-1763232644-OuASecUG8SGTJI7poco6,2025-11-15 18:50:43.732,0.000047,,,,0,428,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,725,449,CyberKitty Transkribator,azazaz
gen-1763232642-jlLqltdSay4yS2zQ2r2h,2025-11-15 18:50:42.431,0.000046,,,,0,428,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,758,572,CyberKitty Transkribator,azazaz
gen-1763232640-LXAAu3sugxWr2vviiCh0,2025-11-15 18:50:39.958,0.000258,,,,0,1470,278,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1932,438,Transkribator,azazaz
gen-1763232638-PoKtFDhj8cNYuWnTE8YN,2025-11-15 18:50:37.998,0.000136,,,,0,1338,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,935,700,Transkribator,azazaz
